System,Version,ClassName,Synthetic,#Bytes,Access,ParentClass,#Interfaces,#Fields,#SyntheticFields,#Methods,#SyntheticMethods,#Nested,FanIn,FanOut,WeightedMethodCount,#Instructions,LoadCount,StoreCount,#TypeConstructions,
freecol,freecol-0.5.0,net/sf/freecol/client/control/InGameInputHandler$3,0,1109,,java/lang/Object,1,2,2,2,0,0,1,7,2,17,7,0,1,
freecol,freecol-0.5.0,net/sf/freecol/client/control/InGameInputHandler$4,0,1603,,java/lang/Object,1,2,2,2,0,0,1,9,2,27,9,0,1,
freecol,freecol-0.5.0,net/sf/freecol/client/control/InputHandler,0,2383,public abstract super,java/lang/Object,1,6,1,7,2,1,3,13,8,41,8,1,2,
freecol,freecol-0.5.0,net/sf/freecol/client/control/InputHandler$1,0,1151,,java/lang/Object,1,1,1,2,0,0,1,6,4,29,7,0,1,
freecol,freecol-0.5.0,net/sf/freecol/client/control/PreGameController,0,9860,public final super,java/lang/Object,0,6,1,12,1,0,6,46,19,392,99,27,14,
freecol,freecol-0.5.0,net/sf/freecol/client/control/PreGameInputHandler,0,6352,public final super,net/sf/freecol/client/control/InputHandler,0,5,1,14,1,0,1,21,28,372,100,36,4,
freecol,freecol-0.5.0,net/sf/freecol/client/gui/Canvas,0,36924,public final super,javax/swing/JLayeredPane,0,68,1,85,4,3,92,87,176,3182,942,112,47,
freecol,freecol-0.5.0,net/sf/freecol/client/gui/Canvas$1,0,897,,java/lang/Thread,0,1,1,2,0,0,1,5,2,13,4,0,1,
freecol,freecol-0.5.0,net/sf/freecol/client/gui/Canvas$ChatDisplayThread,0,1020,final private,java/lang/Thread,0,1,1,2,0,0,1,5,3,20,5,1,1,
freecol,freecol-0.5.0,net/sf/freecol/client/gui/Canvas$TakeFocusThread,0,1692,final private,java/lang/Thread,0,3,1,5,0,0,1,9,8,57,14,2,2,
freecol,freecol-0.5.0,net/sf/freecol/client/gui/CanvasKeyListener,0,3457,public final super,java/lang/Object,1,7,1,6,1,0,1,14,15,139,27,1,2,
freecol,freecol-0.5.0,net/sf/freecol/client/gui/CanvasMouseListener,0,2688,public final super,java/lang/Object,1,5,0,6,0,0,1,11,12,83,27,1,1,
freecol,freecol-0.5.0,net/sf/freecol/client/gui/CanvasMouseMotionListener,0,2701,public final super,java/lang/Object,1,8,0,3,0,1,2,14,10,81,29,3,1,
freecol,freecol-0.5.0,net/sf/freecol/client/gui/CanvasMouseMotionListener$ScrollThread,0,2725,private,java/lang/Thread,0,5,1,4,0,0,1,10,23,229,71,13,1,
freecol,freecol-0.5.0,net/sf/freecol/client/gui/FAFile,0,3791,public super,java/lang/Object,0,2,0,5,0,2,3,18,17,331,107,44,13,
